OBJECTID,Site_Name,State,latitude,longitude,Operational_Status,Reporting_Component,Is_Joint_Base,date,daily_weather_code,daily_temperature_2m_max,daily_temperature_2m_min,daily_temperature_2m_mean,daily_apparent_temperature_max,daily_apparent_temperature_min,daily_apparent_temperature_mean,daily_sunrise,daily_sunset,daily_daylight_duration,daily_sunshine_duration,daily_uv_index_max,daily_uv_index_clear_sky_max,daily_precipitation_sum,daily_rain_sum,daily_showers_sum,daily_snowfall_sum,daily_precipitation_hours,daily_precipitation_probability_max,daily_precipitation_probability_mean,daily_precipitation_probability_min,daily_wind_speed_10m_max,daily_wind_gusts_10m_max,daily_wind_direction_10m_dominant,daily_shortwave_radiation_sum,daily_et0_fao_evapotranspiration
38,Maxwell Air Force Base,,32.37916666666667,-86.3625,act,xlsx,,2026-03-06,55,82.0,63.3,71.4,84.6,65.2,73.5,2026-03-06T06:06,2026-03-06T17:46,42005.38,31223.54,6.45,6.55,3.0,0.0,3.0,0.0,7.0,37,14,1,16.6,28.4,164,17.24,3.66
38,Maxwell Air Force Base,,32.37916666666667,-86.3625,act,xlsx,,2026-03-07,80,84.7,63.6,72.7,86.9,65.9,74.9,2026-03-07T06:05,2026-03-07T17:47,42124.55,32592.05,6.6,6.6,4.8,0.0,4.8,0.0,8.0,34,18,2,15.5,34.6,176,18.16,3.96
38,Maxwell Air Force Base,,32.37916666666667,-86.3625,act,xlsx,,2026-03-08,51,84.1,62.5,72.1,84.8,64.5,73.7,2026-03-08T06:04,2026-03-08T17:48,42244.27,39377.52,6.2,6.2,0.4,0.0,0.4,0.0,1.0,40,27,15,12.8,38.2,205,20.52,4.22
38,Maxwell Air Force Base,,32.37916666666667,-86.3625,act,xlsx,,2026-03-09,51,78.0,64.9,69.1,80.3,66.2,71.4,2026-03-09T06:02,2026-03-09T17:48,42364.46,28711.3,4.65,6.15,0.6,0.0,0.6,0.0,3.0,37,28,14,13.0,39.2,243,11.08,2.31
39,McConnell Air Force Base,,37.62305555555555,-97.26722222222222,act,xlsx,,2026-03-03,3,57.0,44.2,48.7,55.5,39.0,43.9,2026-03-03T06:57,2026-03-03T18:24,41245.75,0.0,2.6,5.45,0.0,0.0,0.0,0.0,0.0,2,0,0,19.3,33.1,46,4.32,0.8
39,McConnell Air Force Base,,37.62305555555555,-97.26722222222222,act,xlsx,,2026-03-04,63,48.7,44.7,46.6,45.8,38.6,42.5,2026-03-04T06:55,2026-03-04T18:25,41388.22,0.0,3.3,5.45,8.0,8.0,0.0,0.0,4.0,46,16,0,18.0,34.2,13,6.12,0.78
39,McConnell Air Force Base,,37.62305555555555,-97.26722222222222,act,xlsx,,2026-03-05,51,69.7,43.5,56.9,66.1,39.9,53.7,2026-03-05T06:54,2026-03-05T18:26,41531.66,29467.56,5.2,5.8,1.3,0.0,1.3,0.0,5.0,63,20,4,28.2,70.9,163,13.69,2.35
39,McConnell Air Force Base,,37.62305555555555,-97.26722222222222,act,xlsx,,2026-03-06,81,76.9,58.8,66.3,70.9,51.1,60.8,2026-03-06T06:52,2026-03-06T18:27,41675.94,18185.19,5.0,5.7,5.0,0.4,4.6,0.0,10.0,74,52,36,35.3,72.7,189,9.09,3.12
39,McConnell Air Force Base,,37.62305555555555,-97.26722222222222,act,xlsx,,2026-03-07,3,59.1,43.7,52.3,51.7,33.6,44.3,2026-03-07T06:51,2026-03-07T18:28,41820.98,38563.7,5.65,5.85,0.0,0.0,0.0,0.0,0.0,43,7,1,20.5,48.6,354,18.25,3.77
39,McConnell Air Force Base,,37.62305555555555,-97.26722222222222,act,xlsx,,2026-03-08,3,69.7,47.4,58.1,62.6,41.9,51.9,2026-03-08T06:50,2026-03-08T18:29,41966.66,38910.66,5.5,5.5,0.0,0.0,0.0,0.0,0.0,3,2,1,18.8,46.8,206,20.03,4.23
39,McConnell Air Force Base,,37.62305555555555,-97.26722222222222,act,xlsx,,2026-03-09,0,81.6,55.6,67.4,74.9,51.2,62.5,2026-03-09T06:48,2026-03-09T18:30,42112.88,39076.4,5.5,5.5,0.0,0.0,0.0,0.0,0.0,11,6,3,20.9,52.9,208,20.16,4.87
40,Joint Base McGuire–Dix–Lakehurst,,40.01916666666666,-74.52277777777778,act,xlsx,,2026-03-03,55,39.5,26.2,33.9,34.5,19.3,28.4,2026-03-03T06:27,2026-03-03T17:51,41038.07,0.0,0.85,4.65,4.5,4.5,0.0,0.0,11.0,65,24,0,13.3,33.8,82,1.13,0.28
40,Joint Base McGuire–Dix–Lakehurst,,40.01916666666666,-74.52277777777778,act,xlsx,,2026-03-04,61,52.8,37.3,45.5,50.1,32.9,41.9,2026-03-04T06:26,2026-03-04T17:53,41193.22,0.0,4.1,5.0,3.6,3.6,0.0,0.0,5.0,70,20,3,11.4,28.1,127,6.05,0.87
40,Joint Base McGuire–Dix–Lakehurst,,40.01916666666666,-74.52277777777778,act,xlsx,,2026-03-05,53,66.7,34.6,49.5,66.8,30.8,47.0,2026-03-05T06:24,2026-03-05T17:54,41349.4,30025.37,4.8,5.0,4.72,3.22,1.5,0.0,7.0,67,50,31,12.9,21.2,133,13.47,1.98
40,Joint Base McGuire–Dix–Lakehurst,,40.01916666666666,-74.52277777777778,act,xlsx,,2026-03-06,80,55.6,38.6,46.1,54.6,31.2,41.4,2026-03-06T06:23,2026-03-06T17:55,41506.5,16815.48,2.65,5.05,3.1,2.6,0.5,0.0,3.0,71,32,5,17.8,40.0,84,5.39,0.78
40,Joint Base McGuire–Dix–Lakehurst,,40.01916666666666,-74.52277777777778,act,xlsx,,2026-03-07,53,60.7,38.6,47.1,57.2,32.0,43.4,2026-03-07T06:21,2026-03-07T17:56,41664.42,13128.64,1.9,5.2,0.9,0.0,0.9,0.0,2.0,47,18,4,22.7,69.8,144,4.25,0.65
40,Joint Base McGuire–Dix–Lakehurst,,40.01916666666666,-74.52277777777778,act,xlsx,,2026-03-08,51,61.9,50.7,56.6,60.1,45.7,51.8,2026-03-08T06:20,2026-03-08T17:57,41823.02,37877.71,5.05,5.15,1.1,0.3,0.8,0.0,5.0,47,23,13,22.2,66.6,266,17.03,2.92
40,Joint Base McGuire–Dix–Lakehurst,,40.01916666666666,-74.52277777777778,act,xlsx,,2026-03-09,3,67.7,50.2,57.8,66.4,46.5,55.7,2026-03-09T06:18,2026-03-09T17:58,41982.22,31385.9,3.15,4.85,0.0,0.0,0.0,0.0,0.0,24,18,13,14.7,43.6,215,9.13,1.74
41,Minot Air Force Base,,48.41583333333333,-101.35805555555557,act,xlsx,,2026-03-03,45,44.5,17.7,27.4,38.1,9.3,19.7,2026-03-03T07:22,2026-03-03T18:32,40202.36,32400.0,4.25,4.25,0.0,0.0,0.0,0.0,0.0,0,0,0,16.0,21.2,138,13.56,1.27
41,Minot Air Force Base,,48.41583333333333,-101.35805555555557,act,xlsx,,2026-03-04,3,48.8,17.9,32.5,40.3,6.6,22.6,2026-03-04T07:20,2026-03-04T18:33,40411.46,20162.12,3.6,4.2,0.0,0.0,0.0,0.0,0.0,1,0,0,24.8,41.4,24,11.93,1.64
41,Minot Air Force Base,,48.41583333333333,-101.35805555555557,act,xlsx,,2026-03-05,51,22.7,11.8,18.0,13.0,0.2,7.5,2026-03-05T07:18,2026-03-05T18:35,40621.86,27451.0,2.95,4.1,0.3,0.3,0.0,0.0,3.0,7,2,0,23.1,35.6,75,7.07,0.44
41,Minot Air Force Base,,48.41583333333333,-101.35805555555557,act,xlsx,,2026-03-06,3,25.9,17.3,21.6,14.4,6.5,10.4,2026-03-06T07:16,2026-03-06T18:36,40833.42,34463.06,3.65,4.2,0.0,0.0,0.0,0.0,0.0,7,4,0,26.6,53.6,344,8.96,0.67
41,Minot Air Force Base,,48.41583333333333,-101.35805555555557,act,xlsx,,2026-03-07,3,48.9,20.9,34.8,37.1,11.2,24.6,2026-03-07T07:14,2026-03-07T18:38,41046.0,36708.14,4.2,4.2,0.0,0.0,0.0,0.0,0.0,13,6,0,29.5,64.1,259,15.3,2.16
41,Minot Air Force Base,,48.41583333333333,-101.35805555555557,act,xlsx,,2026-03-08,3,52.2,37.9,43.1,43.5,29.2,34.8,2026-03-08T07:12,2026-03-08T18:39,41259.43,37395.04,3.45,3.95,0.0,0.0,0.0,0.0,0.0,16,14,11,23.5,46.8,264,13.4,1.99
41,Minot Air Force Base,,48.41583333333333,-101.35805555555557,act,xlsx,,2026-03-09,3,49.7,24.0,40.5,38.0,11.3,27.4,2026-03-09T07:10,2026-03-09T18:41,41473.59,35603.66,2.5,3.95,0.0,0.0,0.0,0.0,0.0,24,18,16,47.8,70.6,290,10.02,2.12
42,Moody Air Force Base,,30.967777777777776,-83.19277777777778,act,xlsx,,2026-03-03,45,72.4,59.3,63.8,73.8,59.0,63.7,2026-03-03T06:56,2026-03-03T18:32,41748.37,23167.77,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0,0,0,14.9,43.2,74,15.41,2.65
42,Moody Air Force Base,,30.967777777777776,-83.19277777777778,act,xlsx,,2026-03-04,45,79.4,57.1,66.6,82.9,57.0,67.5,2026-03-04T06:55,2026-03-04T18:33,41859.08,28800.0,6.6,6.6,0.0,0.0,0.0,0.0,0.0,1,1,0,11.5,27.0,93,17.6,3.5
42,Moody Air Force Base,,30.967777777777776,-83.19277777777778,act,xlsx,,2026-03-05,45,83.4,59.5,71.0,86.5,60.4,72.3,2026-03-05T06:54,2026-03-05T18:33,41970.56,30682.78,6.7,6.7,0.0,0.0,0.0,0.0,0.0,9,3,0,15.5,29.2,132,16.85,3.73
42,Moody Air Force Base,,30.967777777777776,-83.19277777777778,act,xlsx,,2026-03-06,80,84.6,64.0,72.8,87.9,66.3,74.5,2026-03-06T06:53,2026-03-06T18:34,42082.73,24859.79,6.8,6.8,2.3,0.0,2.3,0.0,5.0,22,10,2,17.5,38.2,128,14.37,3.55
42,Moody Air Force Base,,30.967777777777776,-83.19277777777778,act,xlsx,,2026-03-07,3,86.3,62.8,74.2,89.1,64.6,75.7,2026-03-07T06:52,2026-03-07T18:35,42195.5,38648.53,6.85,6.85,0.0,0.0,0.0,0.0,0.0,19,9,2,15.6,35.3,134,21.08,4.47
42,Moody Air Force Base,,30.967777777777776,-83.19277777777778,act,xlsx,,2026-03-08,3,86.2,65.3,74.4,88.4,66.9,75.3,2026-03-08T06:50,2026-03-08T18:36,42308.79,39490.6,6.45,6.45,0.0,0.0,0.0,0.0,0.0,14,7,2,12.9,31.0,194,21.54,4.57
42,Moody Air Force Base,,30.967777777777776,-83.19277777777778,act,xlsx,,2026-03-09,3,86.5,63.2,74.0,88.7,63.9,74.8,2026-03-09T06:49,2026-03-09T18:36,42422.52,39517.29,6.3,6.5,0.0,0.0,0.0,0.0,0.0,21,11,5,10.0,25.6,218,20.46,4.54
43,Mountain Home Air Force Base,,43.04361111111111,-115.8725,act,xlsx,,2026-03-03,45,58.5,31.8,44.6,53.6,25.7,38.7,2026-03-03T07:15,2026-03-03T18:35,40774.98,36473.98,4.9,4.9,0.0,0.0,0.0,0.0,0.0,0,0,0,18.0,32.0,119,17.07,2.75
43,Mountain Home Air Force Base,,43.04361111111111,-115.8725,act,xlsx,,2026-03-04,61,58.7,38.2,45.2,52.0,29.8,36.3,2026-03-04T07:13,2026-03-04T18:36,40947.81,4042.77,3.2,4.85,5.5,5.5,0.0,0.0,5.0,69,21,0,40.4,65.2,55,11.38,2.2
43,Mountain Home Air Force Base,,43.04361111111111,-115.8725,act,xlsx,,2026-03-05,3,47.6,36.4,41.8,31.8,22.3,27.8,2026-03-05T07:12,2026-03-05T18:37,41121.77,36672.95,4.6,4.75,0.0,0.0,0.0,0.0,0.0,24,10,2,46.6,60.8,314,16.21,2.86
43,Mountain Home Air Force Base,,43.04361111111111,-115.8725,act,xlsx,,2026-03-06,3,50.7,33.9,41.2,36.2,18.5,26.3,2026-03-06T07:10,2026-03-06T18:38,41296.72,37303.29,4.8,4.8,0.0,0.0,0.0,0.0,0.0,2,1,0,48.5,60.8,312,17.51,3.17
43,Mountain Home Air Force Base,,43.04361111111111,-115.8725,act,xlsx,,2026-03-07,3,52.2,33.6,42.6,45.3,25.8,35.6,2026-03-07T07:08,2026-03-07T18:40,41472.54,37553.95,4.5,4.95,0.0,0.0,0.0,0.0,0.0,1,0,0,21.5,31.3,320,15.54,2.42
43,Mountain Home Air Force Base,,43.04361111111111,-115.8725,act,xlsx,,2026-03-08,3,60.1,40.6,49.4,54.5,33.8,43.3,2026-03-08T07:07,2026-03-08T18:41,41649.12,37772.45,4.85,4.95,0.0,0.0,0.0,0.0,0.0,1,1,1,8.0,12.2,82,16.28,2.8
43,Mountain Home Air Force Base,,43.04361111111111,-115.8725,act,xlsx,,2026-03-09,3,64.5,46.2,54.0,55.7,39.1,46.9,2026-03-09T07:05,2026-03-09T18:42,41826.32,38516.11,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6,4,1,32.6,32.0,322,17.02,3.59
44,Nellis Air Force Base,,36.23611111111112,-115.03416666666666,act,xlsx,,2026-03-03,0,75.6,56.6,64.8,67.5,50.0,57.2,2026-03-03T06:07,2026-03-03T17:36,41369.77,37877.18,6.2,6.2,0.0,0.0,0.0,0.0,0.0,0,0,0,22.3,37.8,29,20.35,5.24
44,Nellis Air Force Base,,36.23611111111112,-115.03416666666666,act,xlsx,,2026-03-04,3,79.4,50.8,64.4,72.7,44.5,57.2,2026-03-04T06:05,2026-03-04T17:37,41505.23,30525.81,6.25,6.25,0.0,0.0,0.0,0.0,0.0,2,0,0,21.4,36.0,204,19.79,5.4
44,Nellis Air Force Base,,36.23611111111112,-115.03416666666666,act,xlsx,,2026-03-05,3,64.5,53.3,58.5,50.5,40.4,45.9,2026-03-05T06:04,2026-03-05T17:38,41641.6,36998.24,6.1,6.1,0.0,0.0,0.0,0.0,0.0,3,1,0,50.7,52.2,312,20.38,6.28
44,Nellis Air Force Base,,36.23611111111112,-115.03416666666666,act,xlsx,,2026-03-06,3,59.5,48.8,54.3,51.7,38.9,44.9,2026-03-06T06:03,2026-03-06T17:39,41778.77,37879.02,5.4,5.95,0.0,0.0,0.0,0.0,0.0,0,0,0,37.6,52.6,3,18.29,4.79
44,Nellis Air Force Base,,36.23611111111112,-115.03416666666666,act,xlsx,,2026-03-07,3,71.7,48.3,59.7,57.3,37.8,46.4,2026-03-07T06:01,2026-03-07T17:40,41916.65,38572.94,5.9,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,45.7,68.8,23,19.75,7.16
44,Nellis Air Force Base,,36.23611111111112,-115.03416666666666,act,xlsx,,2026-03-08,1,78.3,55.8,67.2,70.3,48.9,59.0,2026-03-08T06:00,2026-03-08T17:41,42055.14,39050.75,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,0,0,19.3,34.9,19,20.74,6.23
44,Nellis Air Force Base,,36.23611111111112,-115.03416666666666,act,xlsx,,2026-03-09,3,75.2,62.2,67.9,71.6,55.0,62.6,2026-03-09T05:58,2026-03-09T17:42,42194.15,38974.14,6.05,6.05,0.0,0.0,0.0,0.0,0.0,2,1,0,17.8,20.2,140,19.36,4.91
45,North Auxiliary Airfield,,33.61694444444444,-81.08305555555555,act,xlsx,,2026-03-03,45,62.6,47.4,53.4,61.2,43.3,50.8,2026-03-03T06:49,2026-03-03T18:22,41555.66,13383.81,5.7,6.05,0.0,0.0,0.0,0.0,0.0,1,1,0,12.9,31.0,54,11.01,1.69
45,North Auxiliary Airfield,,33.61694444444444,-81.08305555555555,act,xlsx,,2026-03-04,45,70.3,48.5,57.8,70.8,47.3,57.9,2026-03-04T06:48,2026-03-04T18:23,41678.34,18743.94,6.05,6.2,0.0,0.0,0.0,0.0,0.0,1,1,0,10.6,15.1,210,14.94,2.38
45,North Auxiliary Airfield,,33.61694444444444,-81.08305555555555,act,xlsx,,2026-03-05,45,79.6,53.4,66.5,79.5,51.9,66.3,2026-03-05T06:47,2026-03-05T18:24,41801.86,38886.45,6.3,6.3,0.0,0.0,0.0,0.0,0.0,3,1,0,15.1,34.6,183,20.0,3.94
45,North Auxiliary Airfield,,33.61694444444444,-81.08305555555555,act,xlsx,,2026-03-06,80,79.8,65.2,70.7,82.7,65.1,72.3,2026-03-06T06:46,2026-03-06T18:24,41926.13,31241.05,6.35,6.45,2.7,0.0,2.7,0.0,4.0,17,9,1,14.3,34.2,178,16.12,3.38
45,North Auxiliary Airfield,,33.61694444444444,-81.08305555555555,act,xlsx,,2026-03-07,3,80.7,61.4,70.1,81.5,62.6,70.8,2026-03-07T06:44,2026-03-07T18:25,42051.06,39041.68,6.5,6.5,0.0,0.0,0.0,0.0,0.0,23,12,2,19.1,37.8,181,20.21,4.18
45,North Auxiliary Airfield,,33.61694444444444,-81.08305555555555,act,xlsx,,2026-03-08,51,81.2,61.0,70.6,82.5,60.8,70.5,2026-03-08T06:43,2026-03-08T18:26,42176.57,39120.53,5.95,6.1,0.3,0.0,0.3,0.0,3.0,38,20,7,18.4,40.3,206,17.96,4.09
45,North Auxiliary Airfield,,33.61694444444444,-81.08305555555555,act,xlsx,,2026-03-09,51,82.3,61.4,71.5,82.2,61.6,71.6,2026-03-09T06:42,2026-03-09T18:27,42302.55,39407.67,6.1,6.1,0.3,0.0,0.3,0.0,3.0,37,24,13,22.2,41.4,220,19.79,4.4
46,Offutt Air Force Base,,41.11944444444445,-95.90861111111111,act,xlsx,,2026-03-03,3,49.1,38.1,43.5,43.4,33.3,38.1,2026-03-03T06:54,2026-03-03T18:16,40944.7,7200.0,4.75,5.0,0.0,0.0,0.0,0.0,0.0,4,1,0,17.1,35.3,68,9.09,1.32
46,Offutt Air Force Base,,41.11944444444445,-95.90861111111111,act,xlsx,,2026-03-04,3,46.6,41.7,44.0,43.7,36.2,39.5,2026-03-04T06:52,2026-03-04T18:17,41106.22,0.0,3.3,5.05,0.0,0.0,0.0,0.0,0.0,16,4,1,12.4,24.8,46,3.08,0.59
46,Offutt Air Force Base,,41.11944444444445,-95.90861111111111,act,xlsx,,2026-03-05,51,68.1,42.2,54.4,61.0,37.7,48.8,2026-03-05T06:51,2026-03-05T18:18,41268.81,38034.69,5.25,5.25,0.3,0.0,0.3,0.0,1.0,47,14,2,28.6,61.9,152,17.56,3.4
46,Offutt Air Force Base,,41.11944444444445,-95.90861111111111,act,xlsx,,2026-03-06,80,69.9,49.0,63.5,62.9,36.4,56.5,2026-03-06T06:49,2026-03-06T18:20,41432.35,16474.89,3.6,5.35,6.1,2.1,4.0,0.0,9.0,91,69,47,40.0,73.8,188,5.85,2.69
46,Offutt Air Force Base,,41.11944444444445,-95.90861111111111,act,xlsx,,2026-03-07,0,55.4,36.4,45.5,46.7,24.4,35.4,2026-03-07T06:47,2026-03-07T18:21,41596.72,38371.7,5.3,5.3,0.0,0.0,0.0,0.0,0.0,54,8,0,31.8,62.3,289,18.76,3.48
46,Offutt Air Force Base,,41.11944444444445,-95.90861111111111,act,xlsx,,2026-03-08,3,70.8,41.2,54.4,59.4,31.8,45.4,2026-03-08T06:46,2026-03-08T18:22,41761.8,39027.02,4.8,4.85,0.0,0.0,0.0,0.0,0.0,1,0,0,30.4,61.6,222,18.66,4.38
46,Offutt Air Force Base,,41.11944444444445,-95.90861111111111,act,xlsx,,2026-03-09,3,76.6,49.3,61.4,67.5,42.1,54.0,2026-03-09T06:44,2026-03-09T18:23,41927.48,38982.43,4.9,4.95,0.0,0.0,0.0,0.0,0.0,6,3,1,23.0,36.0,264,17.72,4.85
47,Pope Field,,35.170833333333334,-79.01444444444445,act,xlsx,,2026-03-03,45,57.0,43.4,48.6,55.0,37.5,44.8,2026-03-03T06:42,2026-03-03T18:13,41436.18,6805.1,5.8,5.8,0.0,0.0,0.0,0.0,0.0,10,1,0,12.5,23.8,44,8.33,1.34
47,Pope Field,,35.170833333333334,-79.01444444444445,act,xlsx,,2026-03-04,3,70.7,45.3,57.2,69.7,41.3,55.6,2026-03-04T06:41,2026-03-04T18:14,41566.3,35618.32,5.7,5.9,0.0,0.0,0.0,0.0,0.0,1,1,0,17.3,29.5,216,17.72,2.76
47,Pope Field,,35.170833333333334,-79.01444444444445,act,xlsx,,2026-03-05,45,78.3,53.3,65.8,76.6,51.4,64.5,2026-03-05T06:40,2026-03-05T18:15,41697.32,38726.3,5.95,6.05,0.0,0.0,0.0,0.0,0.0,1,0,0,17.5,43.9,204,18.99,3.87
47,Pope Field,,35.170833333333334,-79.01444444444445,act,xlsx,,2026-03-06,3,81.4,61.0,70.7,82.1,60.7,70.7,2026-03-06T06:38,2026-03-06T18:15,41829.14,38069.28,6.15,6.15,0.0,0.0,0.0,0.0,0.0,10,5,1,16.4,44.6,205,17.99,4.1
47,Pope Field,,35.170833333333334,-79.01444444444445,act,xlsx,,2026-03-07,3,81.0,62.1,70.8,80.8,63.4,70.8,2026-03-07T06:37,2026-03-07T18:16,41961.64,32553.61,6.25,6.25,0.0,0.0,0.0,0.0,0.0,14,8,2,19.6,49.3,199,17.53,4.09
47,Pope Field,,35.170833333333334,-79.01444444444445,act,xlsx,,2026-03-08,51,78.8,62.5,69.6,79.5,62.3,69.5,2026-03-08T06:36,2026-03-08T18:17,42094.75,36589.09,5.35,5.85,0.6,0.0,0.6,0.0,6.0,47,27,11,18.6,48.6,211,15.52,3.5
47,Pope Field,,35.170833333333334,-79.01444444444445,act,xlsx,,2026-03-09,51,79.6,63.3,69.2,77.3,62.3,68.4,2026-03-09T06:34,2026-03-09T18:18,42228.37,37062.75,3.9,5.8,0.3,0.0,0.3,0.0,3.0,46,32,21,21.9,51.1,214,10.03,2.68
48,Robins Air Force Base,,32.64,-83.59166666666667,act,xlsx,,2026-03-03,3,68.3,53.8,60.0,67.3,51.2,58.5,2026-03-03T06:59,2026-03-03T18:33,41628.87,14660.76,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0,0,0,11.9,38.2,90,11.08,2.03
48,Robins Air Force Base,,32.64,-83.59166666666667,act,xlsx,,2026-03-04,45,76.3,51.0,61.6,78.0,49.8,62.3,2026-03-04T06:58,2026-03-04T18:33,41746.99,18445.09,6.35,6.35,0.0,0.0,0.0,0.0,0.0,1,1,0,7.3,17.3,121,13.9,2.57
48,Robins Air Force Base,,32.64,-83.59166666666667,act,xlsx,,2026-03-05,45,81.0,56.1,68.1,83.0,55.6,68.9,2026-03-05T06:56,2026-03-05T18:34,41865.93,27570.98,6.45,6.45,0.0,0.0,0.0,0.0,0.0,5,2,0,12.6,26.3,167,15.87,3.32
48,Robins Air Force Base,,32.64,-83.59166666666667,act,xlsx,,2026-03-06,80,82.4,63.3,71.5,85.2,65.6,73.7,2026-03-06T06:55,2026-03-06T18:35,41985.59,28358.26,6.3,6.55,4.6,0.0,4.6,0.0,6.0,26,13,2,14.3,38.2,146,15.87,3.39
48,Robins Air Force Base,,32.64,-83.59166666666667,act,xlsx,,2026-03-07,51,84.0,64.2,73.7,86.5,66.1,75.5,2026-03-07T06:54,2026-03-07T18:36,42105.9,31293.23,6.6,6.65,0.1,0.0,0.1,0.0,1.0,30,17,4,12.7,34.6,174,17.69,3.96
48,Robins Air Force Base,,32.64,-83.59166666666667,act,xlsx,,2026-03-08,3,80.2,65.3,73.3,82.0,66.5,75.2,2026-03-08T06:53,2026-03-08T18:36,42226.75,38229.58,4.4,6.2,0.0,0.0,0.0,0.0,0.0,30,18,9,9.1,15.1,191,14.59,3.23
48,Robins Air Force Base,,32.64,-83.59166666666667,act,xlsx,,2026-03-09,3,84.4,63.8,72.7,84.6,64.8,73.5,2026-03-09T06:51,2026-03-09T18:37,42348.08,39481.93,6.25,6.25,0.0,0.0,0.0,0.0,0.0,36,23,15,16.6,23.8,245,20.73,4.51
49,Rome Research Site,,43.22111111111112,-10.256666666666666,act,xlsx,,2026-03-03,3,56.2,55.3,55.9,54.4,49.6,51.9,2026-03-03T06:13,2026-03-03T17:32,40710.84,36538.22,4.55,4.55,0.0,0.0,0.0,0.0,0.0,33,3,0,26.8,36.4,27,15.72,1.87
49,Rome Research Site,,43.22111111111112,-10.256666666666666,act,xlsx,,2026-03-04,3,55.8,53.7,55.2,52.2,49.4,51.4,2026-03-04T06:11,2026-03-04T17:33,40884.7,36558.31,4.4,4.65,0.0,0.0,0.0,0.0,0.0,0,0,0,20.2,27.0,353,13.91,1.59
49,Rome Research Site,,43.22111111111112,-10.256666666666666,act,xlsx,,2026-03-05,80,55.0,50.2,52.1,50.3,35.1,40.0,2026-03-05T06:10,2026-03-05T17:34,41059.73,3531.77,0.7,4.55,14.6,10.2,4.2,0.0,18.0,65,46,8,55.5,81.0,333,4.8,1.51
49,Rome Research Site,,43.22111111111112,-10.256666666666666,act,xlsx,,2026-03-06,3,53.4,50.1,52.2,40.3,33.8,37.4,2026-03-06T06:08,2026-03-06T17:35,41235.79,36795.11,3.65,4.65,0.5,0.0,0.4,0.0,4.0,49,18,8,56.5,82.4,1,14.04,3.22
49,Rome Research Site,,43.22111111111112,-10.256666666666666,act,xlsx,,2026-03-07,3,53.3,52.1,52.6,46.2,39.8,42.2,2026-03-07T06:06,2026-03-07T17:37,41412.75,38033.15,4.75,4.75,0.0,0.0,0.0,0.0,0.0,9,6,0,40.7,56.2,354,13.09,2.63
49,Rome Research Site,,43.22111111111112,-10.256666666666666,act,xlsx,,2026-03-08,3,55.8,52.8,54.6,48.4,45.6,47.4,2026-03-08T06:05,2026-03-08T17:38,41590.5,34971.73,3.8,4.5,0.0,0.0,0.0,0.0,0.0,30,16,6,36.5,50.0,205,14.0,2.36
49,Rome Research Site,,43.22111111111112,-10.256666666666666,act,xlsx,,2026-03-09,80,55.2,53.4,54.2,50.1,42.1,45.2,2026-03-09T06:03,2026-03-09T17:39,41768.91,0.0,4.6,4.6,15.0,7.5,7.2,0.0,24.0,38,34,25,47.9,67.7,165,3.19,1.16
50,Joint Base San Antonio,,29.448888888888888,-98.44888888888887,act,xlsx,,2026-03-03,3,86.6,66.8,74.0,86.8,66.8,74.3,2026-03-03T06:56,2026-03-03T18:34,41860.52,28982.98,6.9,6.9,0.0,0.0,0.0,0.0,0.0,0,0,0,21.2,48.2,164,18.03,4.57
50,Joint Base San Antonio,,29.448888888888888,-98.44888888888887,act,xlsx,,2026-03-04,3,85.9,67.7,74.3,85.7,67.7,74.8,2026-03-04T06:55,2026-03-04T18:35,41964.6,18000.0,3.8,6.9,0.0,0.0,0.0,0.0,0.0,35,9,0,25.7,53.3,161,13.8,3.89
50,Joint Base San Antonio,,29.448888888888888,-98.44888888888887,act,xlsx,,2026-03-05,51,87.5,67.9,74.3,83.1,66.9,72.3,2026-03-05T06:54,2026-03-05T18:35,42069.41,26712.47,6.85,7.0,0.3,0.3,0.0,0.0,3.0,48,25,7,34.0,52.9,154,14.84,4.79
50,Joint Base San Antonio,,29.448888888888888,-98.44888888888887,act,xlsx,,2026-03-06,55,88.5,68.9,75.0,85.1,67.9,74.1,2026-03-06T06:53,2026-03-06T18:36,42174.86,22260.03,4.15,7.0,4.1,0.0,4.1,0.0,7.0,46,39,7,30.8,55.8,161,7.65,3.51
50,Joint Base San Antonio,,29.448888888888888,-98.44888888888887,act,xlsx,,2026-03-07,3,89.8,66.8,76.1,88.1,70.0,76.4,2026-03-07T06:52,2026-03-07T18:37,42280.87,38038.29,7.0,7.05,0.0,0.0,0.0,0.0,0.0,68,52,35,27.8,42.1,142,17.61,4.94
50,Joint Base San Antonio,,29.448888888888888,-98.44888888888887,act,xlsx,,2026-03-08,3,82.4,68.3,74.7,83.1,68.8,75.9,2026-03-08T06:51,2026-03-08T18:37,42387.38,30165.69,3.8,6.65,0.0,0.0,0.0,0.0,0.0,68,49,26,19.7,33.1,119,11.2,3.19
